#OTU ID	barcode85	barcode26	barcode73	barcode13	barcode49	barcode01	barcode86	barcode37	barcode38	barcode14	barcode02	barcode62	barcode50	barcode61	barcode25	barcode74
Zotu2446	1	0	7	2	2	5	0	1	5	1	2	6	23	2	1	8
Zotu2676	2	0	0	0	0	2	0	0	0	0	17	0	2	0	1	0
Zotu3963	4	20	0	2	0	5	0	2	5	23	20	0	7	0	6	7
Zotu4410	9	4	6	10	2	12	0	0	2	0	0	2	3	0	21	5
Zotu4399	4	0	12	0	0	0	0	0	0	0	0	0	0	0	2	0
Zotu3074	2	2	10	8	1	10	0	1	6	5	35	6	6	5	1	13
Zotu2236	2	56	0	3	0	3	0	0	2	59	15	0	5	3	4	1
Zotu3557	1	4	0	0	0	1	0	9	7	5	5	1	2	0	0	1
Zotu2799	3	0	4	4	49	3	0	49	2	0	0	2	7	2	0	0
Zotu4317	9	4	2	5	0	3	0	2	0	6	4	1	1	1	2	1
Zotu2636	2	7	6	2	0	2	0	0	4	6	10	2	8	0	1	0
Zotu1414	3	10	10	6	6	2	0	3	52	12	7	3	37	1	6	5
Zotu1228	13	28	58	2	0	4	0	0	33	35	64	16	30	12	2	4
Zotu2057	1	3	3	3	1	6	0	5	27	2	6	4	22	1	0	1
Zotu1239	7	2	17	14	0	9	0	1	1	1	136	2	7	6	32	21
Zotu1818	3	16	3	6	1	2	0	2	12	10	8	8	15	3	3	20
Zotu1739	4	35	0	0	1	0	0	0	4	39	5	14	28	0	1	3
Zotu3719	2	2	0	6	0	7	0	4	0	2	9	0	0	0	10	5
Zotu1161	1	11	2	2	123	1	0	211	0	10	0	0	0	1	3	0
Zotu2584	2	0	1	18	0	21	0	0	0	0	0	0	0	0	26	0
Zotu1630	5	2	12	53	17	53	0	43	9	4	32	6	23	5	28	1
Zotu3392	1	9	0	0	0	0	0	0	0	9	11	0	1	1	0	0
Zotu2049	3	10	4	20	0	20	0	0	1	5	16	0	1	0	18	1
Zotu2331	2	25	3	0	3	1	0	5	8	12	10	9	29	3	0	0
Zotu2839	3	1	1	7	0	14	0	1	2	5	13	0	0	1	22	0
Zotu3538	3	1	3	6	0	3	0	3	2	3	5	0	7	2	1	4
Zotu4075	8	7	4	0	0	2	0	0	4	4	8	1	1	3	0	0
Zotu2282	3	0	0	1	0	0	0	1	1	1	81	4	5	1	0	2
Zotu1995	1	0	2	2	0	2	0	0	0	0	0	0	0	1	1	193
Zotu2241	2	2	6	0	31	0	0	41	1	10	2	0	2	1	0	3
Zotu946	6	0	39	100	0	109	0	0	0	0	0	0	0	13	69	0
Zotu3520	2	1	2	5	0	3	0	3	2	4	0	4	7	0	1	7
Zotu3346	1	0	5	4	0	5	0	1	0	0	10	0	0	6	0	0
Zotu3686	4	3	3	10	0	14	0	0	4	10	13	2	10	4	7	2
Zotu2949	2	5	4	5	1	1	0	0	6	10	4	2	2	0	2	1
Zotu3287	2	2	3	3	1	2	0	6	2	0	5	6	8	2	2	13
Zotu2666	2	3	1	5	0	8	0	0	4	7	1	1	6	1	3	8
Zotu2616	3	2	9	11	2	7	0	0	1	2	5	12	29	0	23	0
Zotu2269	5	1	4	5	7	7	0	8	1	5	4	0	4	3	7	1
Zotu1408	4	0	1	100	5	107	0	6	8	0	0	1	13	6	51	0
Zotu4390	2	12	1	0	0	0	0	1	0	7	0	0	0	2	0	1
Zotu4187	1	4	3	0	1	0	0	2	1	4	2	0	6	2	2	10
Zotu2603	5	2	2	10	1	11	0	4	2	3	1	3	1	1	8	6
Zotu2397	6	2	2	28	0	21	0	0	2	1	0	5	7	0	27	0
Zotu1261	2	21	30	17	3	27	0	5	6	7	35	0	10	13	7	9
Zotu1509	16	6	19	16	3	25	0	23	14	9	9	11	26	7	16	9
Zotu1375	7	2	7	8	2	16	0	7	14	1	20	16	49	0	6	2
Zotu2689	3	3	10	0	3	0	0	5	0	7	25	0	1	1	0	0
Zotu3054	2	2	0	2	0	3	0	0	0	5	28	0	0	4	1	1
Zotu1250	3	1	5	16	0	6	0	0	24	0	40	14	44	0	8	3
Zotu2118	5	2	5	0	0	3	0	0	6	2	30	7	15	5	3	20
Zotu4136	1	3	4	0	2	1	0	2	0	9	55	0	1	5	0	0
Zotu3194	6	8	14	8	5	6	0	2	13	5	11	12	38	8	6	3
Zotu2244	2	0	6	23	6	23	0	2	0	0	0	0	0	3	11	0
Zotu4401	3	0	0	3	3	5	0	4	2	0	6	4	5	0	3	0
Zotu2913	7	1	15	13	5	11	0	3	8	3	3	0	12	5	4	0
Zotu1777	8	24	17	10	2	8	0	10	19	18	9	13	50	8	4	25
Zotu3558	1	1	0	16	0	17	0	0	2	1	0	0	1	0	14	0
Zotu1628	3	6	22	2	2	9	0	3	2	8	7	0	7	6	3	51
Zotu3310	2	1	3	0	0	0	0	0	2	1	4	3	9	0	0	0
Zotu2136	4	1	14	1	0	5	0	3	3	5	39	1	2	16	4	0
Zotu2862	6	6	11	2	0	3	0	0	1	8	10	1	2	3	8	0
Zotu3627	1	15	0	1	0	3	0	0	2	10	1	3	2	0	1	0
Zotu4216	1	0	1	1	9	2	0	11	0	0	0	0	0	0	0	0
Zotu1735	2	3	22	1	5	2	0	5	9	1	3	3	18	17	4	4
Zotu1037	4	7	9	1	0	11	0	0	1	9	174	4	8	3	1	34
Zotu1197	1	0	1	0	0	1	0	0	6	0	0	8	165	0	0	0
Zotu1173	5	15	11	11	1	11	0	3	29	27	25	10	48	6	2	11
Zotu2787	1	17	1	2	0	2	0	0	1	17	3	3	3	0	0	1
Zotu1694	2	25	6	11	0	6	0	0	8	31	0	2	18	2	40	1
Zotu635	5	2	5	13	7	25	0	6	0	3	4	0	0	6	10	701
Zotu2524	6	5	7	7	3	17	0	7	12	7	13	4	21	9	7	12
Zotu3109	1	0	1	1	1	2	0	3	2	3	2	5	11	2	3	1
Zotu2167	4	1	16	3	0	3	0	0	0	8	22	0	0	31	4	2
Zotu2325	3	9	3	3	3	2	0	2	11	9	16	6	6	3	1	3
Zotu4468	3	1	0	3	5	2	0	3	0	2	1	0	1	1	2	0
Zotu4083	1	4	2	0	4	2	0	2	7	3	0	4	9	0	0	4
Zotu2427	3	2	9	4	1	2	0	4	0	4	4	2	3	4	2	11
Zotu3020	4	4	13	19	1	30	0	0	0	3	1	0	4	4	9	4
Zotu4072	3	1	1	0	0	26	0	7	0	3	4	0	0	0	1	0
Zotu191	3	1	11	18	0	12	0	0	0	5	5	0	0	3	12	1483
Zotu1354	9	3	15	9	0	9	0	0	3	3	22	2	5	1	3	8
Zotu2098	2	11	15	16	3	26	0	3	3	20	33	0	0	4	16	3
Zotu3671	7	5	4	9	1	20	0	2	11	5	8	2	10	5	17	11
Zotu1569	1	0	0	63	0	96	0	0	0	0	0	1	0	0	28	0
Zotu1570	3	15	14	2	7	2	0	10	0	4	5	0	0	4	1	13
Zotu4090	1	2	4	0	1	0	0	2	1	2	4	0	3	1	2	0
Zotu1244	10	5	8	37	14	33	0	15	2	8	7	4	2	4	28	0
Zotu1117	6	16	13	4	22	4	0	22	17	12	9	18	73	4	0	4
Zotu1020	6	13	73	2	0	2	0	0	16	4	27	72	1	4	9	3
Zotu2745	6	8	9	13	0	26	0	1	6	2	9	4	12	8	9	4
Zotu2739	1	1	2	0	7	1	0	8	3	0	12	3	9	2	0	0
Zotu4175	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	30
Zotu3838	1	0	6	11	0	16	0	0	0	0	0	0	0	0	2	0
Zotu4251	4	4	3	7	0	10	0	0	1	14	27	1	9	0	18	0
Zotu1726	8	7	16	8	11	5	0	18	4	8	0	4	14	2	10	0
Zotu2310	1	23	1	2	1	0	0	0	10	23	4	10	14	0	0	0
Zotu2213	1	0	1	1	1	1	0	1	12	2	38	12	36	1	0	1
Zotu4348	4	0	1	2	0	2	0	1	23	0	4	12	33	2	0	10
Zotu1545	2	1	0	8	3	5	0	16	3	1	6	7	11	1	4	5
Zotu2980	4	7	12	7	3	14	0	4	2	5	8	3	10	3	5	14
Zotu997	8	58	11	27	16	17	0	33	7	63	55	5	22	7	9	22
Zotu2871	5	16	9	0	8	4	0	9	6	5	10	4	14	4	0	4
Zotu1122	6	41	24	8	1	6	0	1	7	19	44	5	16	12	3	7
Zotu4465	2	2	5	0	0	4	0	0	0	2	0	0	0	0	0	1
Zotu3168	2	16	2	7	0	4	0	0	0	6	0	0	0	1	8	0
Zotu3345	6	1	8	8	0	10	0	3	10	1	2	0	9	8	9	0
Zotu2288	3	0	4	12	2	16	0	1	1	1	0	0	0	2	7	1
Zotu3112	1	2	3	9	2	11	0	2	0	0	0	0	1	1	5	0
Zotu3679	1	1	6	0	0	3	0	1	15	2	9	10	35	3	0	1
Zotu2217	4	7	1	14	0	18	0	0	1	7	7	2	7	1	17	0
Zotu3526	1	16	4	0	0	0	0	0	3	11	44	0	2	2	0	0
Zotu2891	1	13	6	14	0	9	0	2	2	11	9	6	1	0	9	2
Zotu3408	4	1	1	3	2	15	0	3	0	2	1	0	3	2	4	1
Zotu3955	3	2	13	0	0	2	0	0	0	2	6	0	0	0	0	10
Zotu3758	3	3	4	0	0	0	0	1	1	0	1	0	6	0	0	0
Zotu1377	4	62	32	25	2	27	0	5	5	75	118	2	9	16	6	2
Zotu3002	5	0	1	4	0	6	0	0	3	3	22	12	24	1	3	4
Zotu2365	1	1	2	17	0	32	0	1	1	1	0	0	1	1	15	1
Zotu4150	1	9	1	0	0	3	0	0	1	6	2	2	6	0	2	7
Zotu3901	2	0	4	5	0	3	0	0	2	0	0	4	7	0	3	1
Zotu4034	2	7	1	5	1	5	0	4	3	5	7	1	5	4	3	25
Zotu2995	1	1	5	10	0	5	0	2	7	1	0	10	26	2	7	2
Zotu3492	1	0	3	23	0	24	0	0	0	0	0	0	0	2	11	0
Zotu607	1	2	1	4	4	0	0	3	96	1	17	79	192	4	1	0
Zotu4141	4	2	0	0	2	2	0	0	1	0	5	0	0	0	1	1
Zotu2501	9	24	8	6	0	5	0	0	5	13	59	2	6	5	4	2
Zotu1615	3	0	4	32	0	45	0	0	0	0	9	3	3	4	19	0
Zotu2297	4	16	14	5	2	6	0	1	5	4	8	2	7	6	7	8
Zotu4323	1	2	3	1	1	3	0	2	0	3	0	0	0	1	3	3
Zotu3793	3	5	0	1	0	0	0	0	0	5	47	1	1	0	1	7
Zotu1717	1	7	3	3	1	1	0	14	31	11	6	7	22	2	3	1
Zotu3004	1	2	0	1	1	1	0	0	15	2	9	17	29	1	0	0
Zotu2809	4	0	0	2	0	1	0	0	0	0	0	0	0	0	1	159
Zotu2094	4	4	10	7	2	10	0	4	1	4	6	0	3	3	5	20
Zotu1357	3	21	4	1	24	1	0	43	3	33	7	2	2	2	0	9
Zotu138	2	280	14	486	4	497	0	13	6	380	22	3	6	4	313	0
Zotu1666	8	3	5	40	0	73	0	0	3	3	0	0	1	2	29	2
Zotu3361	2	4	2	6	6	5	0	2	1	1	2	1	2	2	2	1
Zotu2912	1	15	5	10	3	7	0	7	1	12	0	0	2	1	4	2
Zotu3834	1	18	4	5	2	9	0	1	3	11	6	1	2	7	3	31
Zotu3178	1	0	1	4	13	3	0	24	1	0	1	2	7	1	10	3
Zotu2245	3	7	5	4	3	5	0	5	11	9	6	4	16	1	0	4
Zotu3187	4	7	8	11	0	5	0	0	0	4	6	0	2	4	8	0
Zotu3936	10	4	3	0	0	0	0	0	0	5	4	0	0	11	0	2
Zotu2107	4	5	0	3	1	5	0	4	8	4	5	9	6	3	2	15
Zotu3056	3	4	5	4	1	0	0	0	2	4	2	3	3	2	0	7
Zotu649	3	30	1	5	39	8	0	48	2	38	10	2	5	0	13	150
Zotu3801	4	1	12	6	5	9	0	4	0	2	5	0	0	1	5	2
Zotu4109	9	2	16	0	5	0	0	18	3	3	7	6	22	3	0	0
Zotu2440	2	0	0	7	24	8	0	48	0	0	0	2	1	0	4	0
Zotu3822	7	1	6	5	2	18	0	4	5	1	5	1	7	4	6	2
Zotu3935	7	1	8	8	1	21	0	3	4	0	5	0	3	4	2	0
Zotu2610	3	8	12	17	0	18	0	0	0	3	4	0	0	8	9	1
Zotu3462	5	6	0	0	0	0	0	0	6	8	0	1	5	1	0	0
Zotu2833	6	11	10	12	3	19	0	5	13	9	18	4	30	3	12	4
Zotu2465	4	8	3	3	17	2	0	23	5	15	4	7	15	1	2	0
Zotu3300	5	3	10	0	0	0	0	0	3	6	14	1	7	4	0	6
Zotu3615	3	0	4	14	4	7	0	4	0	0	0	0	2	2	4	4
Zotu2678	4	2	1	2	0	5	0	2	7	1	2	1	4	0	1	1
Zotu3418	2	7	0	21	0	19	0	0	20	23	0	13	59	1	13	0
Zotu2687	3	1	8	0	20	0	0	21	2	1	6	2	7	0	1	3
Zotu2863	3	4	18	11	1	13	0	3	2	11	7	1	7	3	15	1
Zotu3402	2	2	1	3	0	9	0	0	11	0	8	12	39	1	1	4
Zotu2323	1	3	0	0	1	0	0	5	3	2	55	6	19	0	0	33
Zotu2005	1	0	3	29	18	37	0	40	0	0	0	0	0	0	29	0
Zotu1546	3	10	5	1	1	0	0	1	6	7	63	11	11	3	0	1
Zotu3232	6	2	4	3	0	10	0	2	5	4	6	1	2	2	4	0
Zotu2198	2	4	10	14	4	18	0	4	6	10	9	0	1	3	7	15
Zotu2974	3	9	2	1	1	3	0	3	10	14	7	11	49	1	3	1
Zotu2797	2	10	1	0	1	0	0	1	8	4	26	16	30	0	0	11
Zotu2854	1	3	2	3	0	2	0	3	4	3	2	3	0	3	0	1
Zotu4340	5	0	8	9	0	7	0	4	0	0	0	0	0	1	6	0
Zotu3690	4	3	7	4	0	6	0	0	1	0	3	12	27	3	12	1
Zotu4178	1	9	2	0	0	0	0	2	0	7	2	0	2	1	0	0
Zotu3649	6	0	2	1	3	4	0	5	11	0	2	9	5	1	7	0
Zotu3219	7	7	10	2	3	2	0	0	10	5	8	21	4	1	15	1
Zotu3099	2	2	3	5	0	7	0	0	2	0	8	2	10	1	6	1
Zotu4376	7	0	2	3	2	4	0	2	4	0	8	2	1	0	3	1
Zotu4425	4	1	5	1	0	7	0	0	3	3	5	1	1	3	0	7
Zotu952	3	1	4	12	1	34	0	0	49	4	5	38	88	1	9	0
Zotu2108	5	2	2	15	0	20	0	0	4	0	1	1	8	4	8	5
Zotu1600	2	0	2	0	6	0	0	10	3	3	101	6	5	0	0	36
Zotu4153	3	5	4	0	1	4	0	1	2	1	2	1	6	3	7	1
Zotu3608	2	4	3	0	0	2	0	3	4	4	4	0	12	1	2	2
Zotu1939	2	25	1	0	0	1	0	0	3	24	57	1	6	1	0	9
Zotu1653	3	0	1	74	0	57	0	0	0	0	0	0	0	1	46	1
Zotu1862	5	0	24	13	12	8	0	17	6	4	30	6	7	4	9	8
Zotu1399	6	7	12	1	0	0	0	0	6	6	68	16	19	5	1	6
Zotu4212	5	13	3	4	0	4	0	0	0	19	3	2	1	3	1	0
Zotu1907	1	27	4	0	3	3	0	0	5	9	0	5	8	0	0	2
Zotu1544	5	20	0	16	5	18	0	12	0	19	0	0	0	1	11	3
Zotu4439	2	0	4	3	0	1	0	0	0	0	1	0	0	4	0	72
Zotu4060	1	0	5	4	0	3	0	1	0	1	1	0	1	1	2	0
Zotu2595	3	2	3	0	2	1	0	3	12	4	10	13	13	0	3	0
Zotu4201	2	4	3	3	0	1	0	0	1	2	2	0	1	1	2	1
Zotu1582	3	11	22	18	0	15	0	0	10	9	30	5	22	7	8	3
Zotu1302	2	0	2	4	0	6	0	0	0	0	3	0	0	1	2	235
Zotu1746	2	4	0	0	1	0	0	0	9	2	17	8	16	1	1	66
Zotu2277	1	1	2	6	0	5	0	0	0	1	0	0	0	4	3	118
Zotu4448	5	0	2	0	0	0	0	0	0	1	2	0	4	3	0	9
Zotu2363	1	11	2	19	0	19	0	2	0	24	1	0	2	0	7	3
Zotu928	2	6	0	14	0	10	0	0	1	0	0	0	0	0	6	335
Zotu3007	1	9	1	0	9	0	0	1	5	14	6	7	11	0	0	1
Zotu3298	4	0	6	7	0	7	0	0	0	0	1	0	0	9	5	155
Zotu3323	2	0	3	7	5	1	0	1	1	0	0	0	2	1	34	0
Zotu4347	5	3	5	2	1	7	0	0	0	0	1	1	0	3	1	8
Zotu4010	1	1	3	0	0	0	0	0	0	0	2	0	0	0	0	0
Zotu2869	3	10	4	7	2	10	0	4	3	12	21	5	8	2	7	0
Zotu3152	1	0	0	4	0	6	0	0	1	0	2	0	6	0	3	13
Zotu3008	2	5	2	4	2	13	0	12	4	1	2	2	1	6	7	6
Zotu1968	8	3	1	0	0	2	0	0	22	2	25	19	43	0	1	1
Zotu3146	1	0	6	0	0	0	0	0	14	0	5	10	24	5	0	0
Zotu4328	2	3	6	0	4	3	0	2	3	11	14	3	6	0	2	31
Zotu2586	4	6	4	0	0	1	0	0	32	11	15	4	15	3	4	8
Zotu1849	1	0	0	4	2	4	0	0	0	0	2	0	0	0	4	110
Zotu4039	3	1	4	5	0	8	0	0	0	1	4	1	0	5	6	2
Zotu1303	1	3	4	2	11	0	0	12	11	1	13	89	3	0	18	1
Zotu4191	6	2	5	2	1	10	0	1	2	1	7	2	2	1	3	0
Zotu2810	9	5	2	3	4	8	0	4	2	8	6	1	2	2	6	0
Zotu3364	3	0	7	6	1	2	0	0	1	0	4	0	2	5	0	1
Zotu2336	1	4	1	0	0	2	0	1	4	4	8	3	10	2	0	1
Zotu3247	4	2	1	7	2	13	0	3	5	3	7	4	6	5	7	0
Zotu3805	1	1	0	5	0	5	0	0	0	0	0	0	0	0	0	118
Zotu3067	3	2	2	1	1	3	0	0	0	0	1	0	0	1	2	53
Zotu1047	5	7	0	0	0	0	0	0	40	4	149	29	54	1	0	0
Zotu3266	2	3	8	0	0	0	0	0	0	5	1	0	0	6	0	0
Zotu2945	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	37
Zotu1622	3	0	11	30	29	18	0	31	2	0	3	0	2	1	16	6
Zotu2828	2	9	7	4	8	2	0	6	8	13	8	4	12	4	1	1
Zotu4229	1	1	7	10	3	15	0	4	7	2	11	1	9	6	6	2
Zotu3380	4	2	0	3	2	0	0	1	0	1	0	0	0	0	2	1
Zotu4352	1	4	16	6	2	5	0	0	1	19	19	0	4	0	1	1
Zotu3377	3	0	0	0	10	0	0	14	0	0	1	0	0	0	0	1
Zotu2801	2	1	0	0	0	0	0	0	1	0	24	2	2	3	0	0
Zotu3634	4	3	9	9	3	6	0	2	3	5	7	0	1	2	7	34
Zotu3893	4	4	9	3	0	6	0	1	0	3	3	0	0	5	2	3
Zotu3084	2	6	2	0	1	2	0	0	8	0	2	5	15	6	3	3
Zotu3024	6	3	5	7	1	4	0	1	1	0	1	2	4	7	4	7
Zotu3669	2	3	3	0	0	4	0	0	1	9	8	1	6	3	1	1
Zotu1854	1	0	1	18	0	37	0	0	0	0	2	0	0	4	23	0
Zotu2667	3	2	14	4	1	3	0	0	9	0	0	2	16	4	9	6
Zotu1372	6	14	9	9	4	20	0	0	2	12	8	1	4	5	7	38
Zotu3549	1	0	1	10	0	12	0	0	0	0	0	0	0	0	3	2
Zotu2298	3	0	2	1	4	2	0	6	2	1	16	4	8	0	1	0
Zotu3727	3	2	5	7	1	5	0	0	0	0	1	0	1	3	5	0
Zotu1762	1	3	1	47	2	61	0	4	1	2	5	0	1	2	22	0
Zotu3561	2	2	6	3	0	10	0	4	1	0	3	0	2	1	10	1
Zotu2768	2	2	0	27	0	29	0	0	0	0	0	0	0	1	34	1
Zotu1469	1	6	9	8	0	8	0	1	9	5	25	8	32	0	7	1
Zotu3991	2	2	3	16	8	25	0	31	1	3	6	1	3	1	8	0
Zotu303	2	58	1	436	7	381	0	36	0	91	1	0	0	1	237	0
Zotu959	2	5	8	79	1	120	0	1	1	7	73	2	8	1	79	0
Zotu704	5	39	3	52	0	47	0	0	56	27	48	51	107	5	46	6
Zotu2506	4	0	4	19	0	22	0	0	0	0	0	0	0	2	22	1
Zotu1927	1	4	0	1	0	1	0	0	0	0	122	0	0	1	0	0
Zotu90	3	344	5	602	83	616	0	189	1	445	2	2	5	3	302	19
Zotu3066	2	8	12	6	3	18	0	12	3	2	6	1	5	3	3	9
Zotu3459	3	3	7	9	1	2	0	0	4	4	1	1	9	3	3	0
Zotu1152	4	6	2	34	10	57	0	19	7	13	14	4	14	1	51	46
Zotu3947	3	5	4	2	1	3	0	1	0	1	0	1	2	1	0	8
Zotu1395	1	8	0	0	3	0	0	1	13	15	55	31	39	1	0	4
Zotu954	3	0	2	59	0	70	0	0	0	0	0	0	0	0	128	0
Zotu2648	4	7	20	1	1	4	0	1	5	6	15	3	13	5	0	3
Zotu1517	4	11	10	10	3	7	0	9	10	6	6	4	24	12	3	15
Zotu1721	5	4	16	18	1	19	0	1	1	9	10	2	8	1	5	6
Zotu2649	5	0	9	5	20	4	0	16	0	0	37	0	0	4	8	0
Zotu4121	1	9	7	0	0	0	0	0	6	5	6	2	13	8	0	2
Zotu703	11	40	10	12	52	9	0	75	20	28	14	14	50	4	14	2
Zotu4254	2	0	6	6	5	9	0	1	4	0	4	6	0	3	5	0
Zotu2633	3	11	2	2	0	1	0	0	0	11	1	5	32	1	4	0
Zotu3079	2	1	2	1	5	1	0	2	7	1	2	7	17	1	3	0
Zotu2079	2	1	1	1	2	3	0	0	18	0	3	13	20	1	0	52
Zotu924	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	310
Zotu4380	1	1	1	0	2	2	0	0	9	2	0	3	4	0	0	1
Zotu1697	2	5	37	5	0	9	0	3	2	10	31	1	3	38	7	4
Zotu3786	3	3	5	1	0	2	0	0	6	0	2	0	2	1	3	0
Zotu3376	4	0	0	4	9	1	0	15	0	0	0	0	0	5	2	4
Zotu1573	1	19	4	1	0	0	0	0	30	12	54	28	58	3	0	5
Zotu1238	1	16	12	0	0	0	0	1	26	7	46	15	46	2	0	28
Zotu1196	3	13	19	1	3	5	0	6	1	14	99	0	1	24	0	2
Zotu3832	2	3	2	0	2	2	0	2	7	0	3	3	21	2	0	4
Zotu3399	5	10	5	2	0	1	0	0	6	3	8	5	12	4	1	0
Zotu1737	3	15	8	22	0	32	0	1	7	22	1	3	15	2	12	0
Zotu4308	4	13	5	4	0	13	0	2	0	0	0	0	0	2	1	1
Zotu2223	2	8	2	2	2	1	0	3	13	10	10	4	15	12	1	6
Zotu1324	5	0	0	2	30	0	0	132	1	0	5	6	7	1	1	6
Zotu560	2	0	1	42	91	46	0	180	18	0	0	22	45	0	36	8
Zotu2549	1	1	9	4	3	7	0	6	25	0	8	40	25	1	7	0
Zotu1867	2	0	2	50	0	59	0	1	0	0	1	0	2	1	21	3
Zotu4057	2	1	1	3	0	4	0	0	5	0	7	5	6	1	5	7
Zotu1811	7	25	30	1	0	2	0	0	1	35	1	1	2	2	1	10
Zotu3582	3	2	1	4	10	2	0	10	5	1	0	3	0	2	6	0
Zotu3842	2	0	7	2	2	6	0	1	0	1	0	0	0	1	2	0
Zotu1468	3	17	15	3	2	4	0	1	17	20	14	9	21	1	2	23
Zotu2726	3	0	4	11	1	13	0	1	1	1	2	4	5	0	9	2
Zotu3244	3	4	12	1	1	5	0	1	3	3	5	0	1	2	2	2
Zotu2376	1	0	0	1	0	8	0	0	0	0	0	0	0	0	0	133
Zotu3765	1	0	8	4	0	6	0	0	1	1	0	2	4	4	2	0
Zotu2530	4	0	6	22	0	9	0	2	0	0	0	1	5	2	6	0
Zotu3652	2	4	7	7	0	2	0	0	3	4	9	0	5	2	0	0
Zotu4243	4	1	12	19	1	12	0	8	0	2	0	0	0	3	9	1
Zotu3820	2	2	2	0	0	2	0	2	6	8	8	5	13	6	3	1
Zotu1488	1	32	0	4	0	6	0	0	18	24	18	17	30	0	4	1
Zotu1112	7	11	30	1	0	2	0	9	1	19	128	1	5	25	1	4
Zotu3188	7	5	9	7	1	9	0	2	2	7	2	0	4	6	3	7
Zotu3362	2	5	1	4	1	4	0	7	7	1	7	5	20	2	1	0
Zotu3117	3	0	0	0	1	1	0	0	0	0	5	0	1	5	0	1
Zotu1857	2	0	4	0	0	5	0	2	2	35	44	2	3	2	6	1
Zotu857	1	0	3	89	0	110	0	0	0	0	0	0	0	0	70	0
Zotu4407	1	1	2	3	2	2	0	1	1	0	1	1	3	2	1	6
Zotu316	5	12	12	31	327	28	0	358	24	8	0	13	24	0	54	0
Zotu845	8	5	23	111	1	185	0	2	1	8	18	1	10	8	109	1
Zotu3491	2	2	3	6	0	18	0	0	1	1	13	0	1	5	6	0
Zotu1993	1	0	2	0	0	0	0	0	11	3	9	18	25	0	1	0
Zotu2041	1	2	3	8	4	4	0	6	18	0	23	13	2	0	9	0
Zotu2157	5	6	0	3	1	2	0	2	8	5	0	9	51	0	0	0
Zotu1975	2	10	10	35	1	35	0	0	2	18	0	1	0	3	18	2
Zotu2536	3	1	0	10	0	8	0	0	22	3	1	17	27	0	11	0
Zotu4143	3	0	4	3	2	1	0	22	0	0	3	0	1	5	0	0
Zotu1168	1	0	4	8	0	6	0	0	0	1	1	0	0	1	5	217
Zotu3668	1	4	1	1	1	5	0	0	1	5	19	1	6	1	8	1
Zotu1595	2	9	5	3	10	1	0	9	2	5	42	2	8	1	0	3
Zotu3744	3	0	2	9	0	12	0	0	0	0	0	0	1	1	11	0
Zotu2896	2	0	3	7	1	10	0	1	0	0	0	0	1	1	6	0
Zotu4441	1	0	3	0	0	0	0	0	0	0	0	1	2	1	0	0
Zotu3637	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
Zotu2621	3	2	2	1	0	0	0	0	1	2	2	7	22	1	0	0
Zotu3732	3	5	13	2	3	14	0	3	2	1	11	1	6	9	4	1
Zotu3469	2	7	3	2	3	4	0	1	0	10	10	2	3	3	1	0
Zotu1444	1	106	0	0	0	0	0	0	0	128	4	1	4	0	0	0
Zotu2017	2	5	3	14	1	5	0	0	2	8	5	2	1	0	17	0
Zotu2318	7	30	19	12	7	5	0	6	16	21	18	13	38	6	4	5
Zotu3085	2	2	3	12	0	21	0	0	0	1	1	0	0	1	2	0
Zotu2794	1	2	4	1	3	2	0	5	13	2	9	9	7	2	1	9
Zotu1709	5	14	2	15	35	23	0	48	8	4	0	1	8	0	6	0
Zotu3967	4	4	6	7	1	8	0	2	4	6	7	0	5	3	1	19
Zotu3591	2	0	8	0	12	5	0	19	0	0	0	0	0	2	2	0
Zotu396	1	0	4	6	0	8	0	0	1	0	1	0	0	2	4	783
Zotu3273	1	4	1	22	6	37	0	9	0	2	1	1	3	0	20	0
Zotu3342	3	3	7	0	9	2	0	21	2	2	0	0	1	3	1	9
Zotu4331	3	5	0	5	0	2	0	0	3	7	1	5	11	0	1	1
Zotu3479	3	4	6	0	0	3	0	0	1	6	19	0	2	1	1	0
Zotu4304	2	0	1	5	1	8	0	1	0	1	1	0	2	1	3	6
Zotu1612	4	3	3	14	55	18	0	50	2	1	0	5	2	5	7	24
Zotu3477	1	0	3	4	0	3	0	0	5	5	6	1	6	0	6	0
Zotu3137	1	0	1	2	1	7	0	1	0	0	2	0	0	1	16	0
Zotu3846	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	42
Zotu3352	1	3	0	0	0	0	0	0	13	0	16	9	23	0	0	6
Zotu3620	4	6	4	9	0	4	0	0	4	2	27	5	7	4	6	6
Zotu2184	9	8	34	6	0	7	0	0	0	10	1	2	6	12	4	0
Zotu3621	1	0	4	1	0	2	0	0	0	0	0	0	0	2	1	54
Zotu4258	2	7	1	2	0	3	0	0	2	3	6	1	0	1	2	2
Zotu3700	1	5	0	6	0	2	0	2	0	3	0	0	0	2	6	0
Zotu3556	3	5	11	8	1	8	0	8	3	9	3	2	8	1	6	13
Zotu2757	1	0	7	10	0	25	0	0	1	3	3	1	0	1	17	0
Zotu3778	1	3	0	0	4	1	0	6	5	4	8	4	5	2	1	13
